CustomerID,Gender,Age,City,TenureMonths,ContractType,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
CUST00203,Male,61,Bangalore,15,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,92.64,1271.06,1,1
CUST00204,Male,60,Bangalore,48,One Year,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,52.79,2430.82,3,0
CUST00205,Male,24,Hyderabad,1,Two Year,DSL,No,No,Yes,No,No,Bank Transfer,77.07,77.07,3,0
CUST00206,Male,30,Mumbai,24,Two Year,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,98.46,2345.33,1,0
CUST00207,Female,52,Delhi,34,Month-to-Month,DSL,Yes,No,Yes,Yes,No,Bank Transfer,76.24,2595.99,4,1
CUST00208,Male,52,Delhi,34,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,Yes,Electronic Check,86.51,2864.89,3,0
CUST00209,Male,52,Delhi,52,One Year,Fiber Optic,No,No,No,Yes,No,Electronic Check,124.57,6640.56,4,0
CUST00210,Male,80,Kolkata,31,One Year,Fiber Optic,No,No,No,No,Yes,Credit Card,83.29,2603.25,3,0
CUST00211,Female,53,Delhi,63,One Year,Fiber Optic,No,No,No,No,Yes,Mailed Check,72.93,4709.58,2,0
CUST00212,Male,62,Delhi,9,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,61.71,725.09,1,0
CUST00213,Female,59,Hyderabad,16,Two Year,Fiber Optic,Yes,No,Yes,No,Yes,Bank Transfer,82.81,1190.21,4,0
CUST00214,Male,54,Pune,1,One Year,DSL,Yes,No,No,Yes,No,Credit Card,54.98,54.98,5,0
CUST00215,Female,40,Delhi,1,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,74.28,74.28,5,0
CUST00216,Female,56,Mumbai,6,Month-to-Month,DSL,Yes,No,No,No,Yes,Mailed Check,101.89,553.13,2,0
CUST00217,Male,33,Bangalore,2,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,81.68,81.68,1,1
CUST00218,Male,41,Kolkata,7,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,64.14,575.37,2,0
CUST00219,Male,37,Hyderabad,4,One Year,DSL,Yes,No,Yes,No,Yes,Mailed Check,95.78,227.74,2,0
CUST00220,Male,46,Kolkata,1,Two Year,DSL,No,No,Yes,No,Yes,Electronic Check,83.13,281.32,3,1
CUST00221,Female,79,Ahmedabad,57,Two Year,Fiber Optic,No,No,No,Yes,No,Electronic Check,76.86,4490.2,2,0
CUST00222,Female,18,Kolkata,1,One Year,Fiber Optic,No,No,No,No,No,Electronic Check,106.98,138.98,1,1
CUST00223,Female,55,Hyderabad,31,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,91.09,2685.63,3,0
CUST00224,Female,20,Hyderabad,3,Month-to-Month,DSL,No,Yes,Yes,No,No,Electronic Check,57.18,177.7,1,1
CUST00225,Male,37,Mumbai,58,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Electronic Check,65.64,3711.56,1,1
CUST00226,Male,61,Ahmedabad,53,Month-to-Month,DSL,No,No,No,Yes,No,Mailed Check,47.4,2413.13,0,0
CUST00227,Female,45,Bangalore,25,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,No,Bank Transfer,141.88,3678.81,1,0
CUST00228,Male,28,Mumbai,26,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,46.01,1148.52,2,0
CUST00229,Female,34,Chennai,1,Month-to-Month,DSL,No,Yes,No,No,Yes,Electronic Check,51.8,51.8,2,0
CUST00230,Male,55,Delhi,72,Month-to-Month,Fiber Optic,No,No,No,No,No,Credit Card,95.66,7024.71,2,0
CUST00231,Male,34,Hyderabad,50,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,100.57,4863.62,4,0
CUST00232,Female,48,Hyderabad,54,Month-to-Month,Fiber Optic,Yes,No,No,Yes,No,Electronic Check,84.39,4594.91,3,1
CUST00233,Male,45,Bangalore,25,Month-to-Month,DSL,Yes,No,No,No,Yes,Electronic Check,93.8,2376.29,2,0
CUST00234,Female,35,Pune,10,One Year,DSL,No,No,No,Yes,Yes,Credit Card,87.32,843.29,1,1
CUST00235,Female,77,Delhi,53,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,110.12,5968.27,0,1
CUST00236,Female,54,Bangalore,8,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,99.15,970.36,2,1
CUST00237,Female,18,Hyderabad,19,One Year,DSL,No,No,No,No,No,Credit Card,40.99,764.94,1,0
CUST00238,Female,47,Chennai,2,Two Year,Fiber Optic,Yes,No,No,No,No,Electronic Check,122.9,228.26,2,0
CUST00239,Female,35,Kolkata,61,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Bank Transfer,127.46,7775.89,1,1
CUST00240,Male,57,Bangalore,3,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,105.65,406.2,2,0
CUST00241,Male,33,Chennai,6,Two Year,Fiber Optic,Yes,No,No,No,No,Mailed Check,111.79,737.96,1,0
CUST00242,Female,43,Mumbai,19,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,91.35,1624.78,2,0
CUST00243,Male,52,Ahmedabad,34,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Mailed Check,70.48,2221.88,3,0
CUST00244,Male,57,Bangalore,23,One Year,DSL,Yes,Yes,Yes,Yes,No,Mailed Check,62.35,1613.75,1,0
CUST00245,Male,26,Kolkata,6,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,62.07,276.85,3,1
CUST00246,Female,39,Mumbai,1,One Year,Fiber Optic,No,Yes,Yes,Yes,Yes,Credit Card,61.93,117.37,4,0
CUST00247,Female,37,Delhi,33,Two Year,DSL,No,No,Yes,Yes,Yes,Electronic Check,81.96,2836.06,2,0
CUST00248,Male,35,Bangalore,72,Month-to-Month,DSL,Yes,Yes,No,No,Yes,Bank Transfer,49.53,3486.27,0,0
CUST00249,Female,71,Pune,39,Two Year,DSL,Yes,No,No,Yes,Yes,Credit Card,39.31,1587.26,3,0
CUST00250,Female,51,Hyderabad,14,Month-to-Month,DSL,Yes,Yes,No,No,Yes,Mailed Check,94.28,1163.08,0,0
CUST00251,Female,26,Ahmedabad,56,Two Year,DSL,No,No,No,Yes,No,Credit Card,92.99,5395.41,4,0
CUST00252,Female,58,Bangalore,12,One Year,DSL,No,No,Yes,No,Yes,Mailed Check,93.49,945.14,1,0
CUST00253,Female,76,Hyderabad,17,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,97.77,1637.36,0,0
CUST00254,Male,60,Mumbai,15,One Year,DSL,No,Yes,Yes,Yes,No,Mailed Check,81.69,1240.08,1,0
CUST00255,Female,22,Kolkata,14,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Electronic Check,132.78,1975.11,1,1
CUST00256,Male,37,Delhi,35,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,74.77,2465.4,1,0
CUST00257,Female,64,Pune,17,Two Year,Fiber Optic,Yes,No,No,Yes,Yes,Bank Transfer,127.74,2147.9,1,0
CUST00258,Female,34,Pune,9,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,61.41,472.57,4,0
CUST00259,Male,51,Ahmedabad,7,One Year,Fiber Optic,No,No,Yes,Yes,Yes,Electronic Check,125.64,804.28,1,0
CUST00260,Male,56,Hyderabad,1,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Bank Transfer,110.37,221.89,2,1
CUST00261,Female,31,Chennai,21,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Credit Card,104.84,2003.82,2,0
CUST00262,Male,44,Kolkata,6,Two Year,Fiber Optic,No,No,Yes,Yes,Yes,Electronic Check,106.24,737.07,4,1
CUST00263,Female,18,Mumbai,3,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Credit Card,128.47,509.57,2,1
CUST00264,Male,29,Hyderabad,25,One Year,DSL,Yes,Yes,Yes,Yes,No,Mailed Check,100.4,2670.54,2,0
CUST00265,Male,41,Mumbai,27,One Year,Fiber Optic,Yes,No,Yes,Yes,Yes,Credit Card,67.96,1885.67,2,0
CUST00266,Female,26,Hyderabad,33,One Year,Fiber Optic,Yes,No,No,No,No,Bank Transfer,69.93,2241.07,1,0
CUST00267,Female,69,Mumbai,16,Two Year,Fiber Optic,No,No,No,No,Yes,Electronic Check,48.12,740.81,1,0
CUST00268,Female,23,Delhi,53,One Year,Fiber Optic,Yes,Yes,No,No,Yes,Bank Transfer,64,3579.89,0,0
CUST00269,Male,38,Bangalore,66,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Mailed Check,76.01,5169.13,0,0
CUST00270,Female,46,Bangalore,39,Two Year,DSL,No,No,Yes,No,Yes,Credit Card,81.43,3161.18,2,0
CUST00271,Female,66,Chennai,24,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,73.3,1936.43,2,0
CUST00272,Female,23,Mumbai,8,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,93.05,873.58,2,0
CUST00273,Female,62,Hyderabad,72,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,66.65,4959.24,3,0
CUST00274,Female,45,Delhi,7,One Year,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,102.56,791.11,1,0
CUST00275,Male,30,Hyderabad,5,Two Year,Fiber Optic,No,No,No,Yes,Yes,Credit Card,55.9,422.56,0,0
CUST00276,Male,51,Chennai,14,One Year,Fiber Optic,Yes,No,Yes,Yes,No,Electronic Check,122.67,1874.09,0,0
CUST00277,Female,47,Hyderabad,1,Two Year,DSL,Yes,No,Yes,Yes,No,Credit Card,83.76,83.76,2,0
CUST00278,Male,35,Kolkata,72,Two Year,Fiber Optic,No,No,No,No,Yes,Credit Card,71.99,5369.37,1,0
CUST00279,Female,46,Delhi,21,Month-to-Month,DSL,No,No,No,Yes,No,Mailed Check,63,1256.45,1,0
CUST00280,Male,39,Kolkata,19,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Credit Card,71.99,1343.77,1,0
CUST00281,Female,46,Bangalore,25,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Credit Card,126.06,3268.26,1,0
CUST00282,Female,54,Bangalore,16,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,92.29,1542.6,2,0
CUST00283,Male,68,Chennai,1,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Electronic Check,82.64,239.86,2,1
CUST00284,Male,26,Mumbai,22,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,56.72,1208.07,3,0
CUST00285,Male,76,Chennai,30,Month-to-Month,DSL,Yes,No,No,Yes,No,Bank Transfer,52.03,1510.22,2,0
CUST00286,Female,18,Chennai,12,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,39.17,282.72,3,0
CUST00287,Female,42,Delhi,33,One Year,DSL,No,No,No,No,Yes,Electronic Check,43.19,1410.36,4,0
CUST00288,Male,53,Mumbai,6,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,53.1,408.23,2,1
CUST00289,Female,49,Mumbai,6,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Credit Card,61.15,287.37,1,0
CUST00290,Male,35,Ahmedabad,4,Month-to-Month,DSL,No,No,No,Yes,No,Electronic Check,78.93,300.81,1,1
CUST00291,Male,41,Chennai,11,Month-to-Month,DSL,Yes,No,Yes,No,No,Mailed Check,65.07,603.53,3,0
CUST00292,Female,37,Mumbai,45,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Credit Card,92.49,4271.17,1,0
CUST00293,Male,36,Bangalore,42,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,73.43,2908.26,1,0
CUST00294,Male,57,Hyderabad,11,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,77.52,934.87,2,0
CUST00295,Male,50,Pune,21,Month-to-Month,DSL,No,No,No,Yes,No,Mailed Check,85.37,1744.35,1,0
CUST00296,Male,34,Mumbai,30,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Bank Transfer,75.74,2088.84,1,0
CUST00297,Male,58,Delhi,6,Month-to-Month,DSL,Yes,No,No,No,No,Bank Transfer,96.67,721.41,1,0
CUST00298,Male,49,Pune,4,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,104.24,412.05,3,1
CUST00299,Female,57,Mumbai,72,Month-to-Month,DSL,No,Yes,Yes,Yes,Yes,Credit Card,62.12,4512.37,0,0
CUST00300,Male,54,Delhi,23,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Credit Card,53.55,1324.46,0,0
CUST00301,Female,32,Ahmedabad,72,Month-to-Month,DSL,No,Yes,No,Yes,Yes,Bank Transfer,102.94,7473.71,3,1
CUST00302,Male,36,Chennai,9,One Year,Fiber Optic,Yes,No,Yes,No,No,Mailed Check,136.04,1316.7,2,0
CUST00303,Male,56,Delhi,29,One Year,DSL,No,Yes,No,Yes,Yes,Electronic Check,43.57,1368.44,4,0
CUST00304,Female,54,Mumbai,6,One Year,Fiber Optic,Yes,No,No,No,No,Mailed Check,52.45,350.36,2,0
CUST00305,Female,44,Mumbai,7,Month-to-Month,DSL,No,Yes,Yes,No,No,Mailed Check,97.15,626.31,4,0
CUST00306,Male,46,Delhi,17,Two Year,DSL,Yes,No,No,No,Yes,Credit Card,54.99,832.09,1,0
CUST00307,Female,64,Pune,9,Two Year,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,121.7,1256.46,3,0
CUST00308,Female,36,Bangalore,4,Month-to-Month,Fiber Optic,No,Yes,Yes,Yes,No,Bank Transfer,71.72,474.85,2,1
CUST00309,Female,53,Kolkata,7,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Credit Card,130.37,855.66,4,0
CUST00310,Female,41,Pune,1,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Bank Transfer,58.25,58.25,2,1
CUST00311,Male,41,Bangalore,29,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Bank Transfer,75.72,2084.89,1,0
CUST00312,Male,61,Delhi,16,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,108.12,1798.19,5,0
CUST00313,Female,57,Hyderabad,2,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,56.18,56.18,3,0
CUST00314,Male,57,Pune,4,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,49.31,309.29,2,1
CUST00315,Female,64,Kolkata,2,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Mailed Check,99.99,369.19,1,1
CUST00316,Male,45,Mumbai,22,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,Electronic Check,62.72,1565.3,2,0
CUST00317,Male,55,Chennai,2,Two Year,Fiber Optic,No,No,No,No,Yes,Electronic Check,54.78,54.78,2,1
CUST00318,Female,40,Hyderabad,33,Month-to-Month,Fiber Optic,No,No,Yes,No,Yes,Mailed Check,81.43,2870.45,4,0
CUST00319,Male,49,Pune,1,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,84.47,180.55,3,0
CUST00320,Female,43,Mumbai,6,Month-to-Month,DSL,Yes,Yes,No,No,No,Bank Transfer,89.75,372.12,0,0
CUST00321,Female,46,Hyderabad,53,Month-to-Month,Fiber Optic,Yes,No,No,No,No,Electronic Check,132.19,6972.17,0,1
CUST00322,Female,53,Pune,30,One Year,Fiber Optic,No,No,No,Yes,Yes,Credit Card,101.22,3116.62,0,1
CUST00323,Female,32,Bangalore,1,Month-to-Month,DSL,No,No,No,No,No,Bank Transfer,67.54,250.21,1,0
CUST00324,Female,76,Bangalore,41,Month-to-Month,DSL,No,Yes,No,No,No,Credit Card,65.12,2535.58,0,1
CUST00325,Female,29,Mumbai,16,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,99.28,1439.57,4,0
CUST00326,Female,26,Delhi,45,One Year,Fiber Optic,No,No,Yes,No,Yes,Electronic Check,117.87,5293.09,5,0
CUST00327,Male,62,Delhi,22,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,103.38,2461.6,1,0
CUST00328,Male,56,Ahmedabad,27,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,Credit Card,139.73,3961.26,4,0
CUST00329,Male,54,Delhi,72,One Year,DSL,Yes,No,No,Yes,Yes,Bank Transfer,61,4283.17,0,0
CUST00330,Male,54,Bangalore,6,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,77.08,390.22,2,0
CUST00331,Female,44,Chennai,23,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,84.23,2100.5,1,0
CUST00332,Female,31,Mumbai,14,Month-to-Month,Fiber Optic,No,No,No,No,No,Mailed Check,66.91,1030.68,1,0
CUST00333,Female,46,Bangalore,1,One Year,Fiber Optic,Yes,No,Yes,No,No,Credit Card,56.85,245.78,2,0
CUST00334,Male,34,Kolkata,1,Two Year,DSL,No,Yes,Yes,Yes,No,Electronic Check,90.67,247.93,2,1
CUST00335,Female,59,Pune,3,Two Year,Fiber Optic,Yes,Yes,No,No,Yes,Credit Card,90.66,158.02,2,0
CUST00336,Male,42,Chennai,25,Month-to-Month,DSL,Yes,Yes,No,Yes,No,Electronic Check,79.95,2102.64,2,0
CUST00337,Female,32,Chennai,20,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,70.96,1238.63,5,0
CUST00338,Female,40,Mumbai,19,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Electronic Check,120.7,2420.43,3,1
CUST00339,Male,51,Ahmedabad,1,Two Year,DSL,No,No,Yes,Yes,Yes,Electronic Check,45.17,85.79,3,0
CUST00340,Male,36,Mumbai,15,Month-to-Month,Fiber Optic,No,Yes,No,No,No,Electronic Check,107.88,1800.64,1,1
CUST00341,Male,32,Kolkata,62,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Credit Card,72.86,4701.33,0,0
CUST00342,Female,48,Delhi,12,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,102.79,1053.81,2,0
CUST00343,Female,48,Ahmedabad,23,Month-to-Month,DSL,Yes,No,Yes,No,No,Bank Transfer,76.37,1620.72,0,0
CUST00344,Female,37,Chennai,36,One Year,Fiber Optic,Yes,No,Yes,Yes,Yes,Electronic Check,137.81,4954.84,1,0
CUST00345,Male,37,Kolkata,36,Two Year,DSL,Yes,Yes,Yes,No,No,Mailed Check,58.25,2248.8,1,0
CUST00346,Male,48,Delhi,17,One Year,DSL,No,No,No,No,No,Bank Transfer,107.68,1956.34,1,1
CUST00347,Female,23,Bangalore,46,One Year,Fiber Optic,Yes,No,Yes,Yes,Yes,Mailed Check,131.64,6241.19,1,0
CUST00348,Female,23,Chennai,11,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,80.9,937.13,1,0
CUST00349,Male,34,Kolkata,52,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Bank Transfer,64.76,3270.15,4,0
CUST00350,Male,41,Mumbai,6,Month-to-Month,DSL,No,No,No,No,Yes,Electronic Check,66.31,207.9,3,1
CUST00351,Female,49,Ahmedabad,7,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Bank Transfer,94.09,547.8,2,0
CUST00352,Male,67,Pune,1,Month-to-Month,Fiber Optic,Yes,Yes,No,No,Yes,Electronic Check,104.84,174.95,2,0
CUST00353,Male,57,Delhi,38,Month-to-Month,DSL,No,No,No,No,Yes,Electronic Check,68.11,2758.69,2,0
CUST00354,Male,42,Pune,12,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Credit Card,109.88,1246.92,1,0
CUST00355,Female,44,Hyderabad,6,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Credit Card,118.72,862.6,1,0
CUST00356,Female,29,Bangalore,6,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Credit Card,54.08,282.44,4,0
CUST00357,Female,44,Delhi,55,Two Year,Fiber Optic,Yes,No,No,Yes,No,Electronic Check,54.16,2902.11,4,0
CUST00358,Female,40,Hyderabad,43,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,Credit Card,60.6,2609.34,3,0
CUST00359,Female,49,Kolkata,19,Month-to-Month,DSL,No,No,Yes,No,Yes,Mailed Check,56.24,1045.47,2,0
CUST00360,Male,32,Bangalore,22,One Year,DSL,No,Yes,No,No,No,Mailed Check,69.89,1703.1,0,0
CUST00361,Female,52,Chennai,15,Month-to-Month,DSL,No,No,Yes,Yes,No,Credit Card,96.26,1431.2,2,0
CUST00362,Male,67,Chennai,11,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,Yes,Credit Card,83.95,834.38,3,1
CUST00363,Female,43,Chennai,59,Month-to-Month,Fiber Optic,No,Yes,No,No,No,Electronic Check,53.59,3298.84,0,0
CUST00364,Male,51,Mumbai,3,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,73.84,421.02,1,0
CUST00365,Male,55,Pune,13,Month-to-Month,DSL,Yes,Yes,No,No,Yes,Electronic Check,109.76,1486.15,2,0
CUST00366,Male,38,Bangalore,10,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,64.43,544.48,1,0
CUST00367,Male,48,Delhi,16,One Year,Fiber Optic,Yes,Yes,No,No,Yes,Bank Transfer,139.47,2127.05,2,0
CUST00368,Male,45,Delhi,14,One Year,DSL,No,No,Yes,Yes,No,Credit Card,47.09,482.34,3,0
CUST00369,Male,46,Bangalore,17,Month-to-Month,Fiber Optic,No,Yes,Yes,Yes,Yes,Electronic Check,67.75,982.67,1,1
CUST00370,Female,33,Pune,3,Month-to-Month,DSL,No,No,Yes,Yes,No,Credit Card,90.69,438.06,0,1
CUST00371,Male,45,Bangalore,17,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,75.08,1114.95,0,1
CUST00372,Female,52,Kolkata,6,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Bank Transfer,84.2,498.94,2,0
CUST00373,Female,66,Mumbai,4,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,100.45,481.05,2,0
CUST00374,Female,59,Bangalore,1,One Year,Fiber Optic,No,No,No,No,Yes,Credit Card,74.85,214.99,2,0
CUST00375,Female,77,Ahmedabad,34,One Year,DSL,No,No,No,No,Yes,Bank Transfer,87.8,2853.71,3,1
CUST00376,Female,33,Kolkata,13,Month-to-Month,DSL,Yes,Yes,No,Yes,Yes,Electronic Check,82.53,1048,1,0
CUST00377,Male,58,Delhi,23,Month-to-Month,DSL,No,No,No,Yes,No,Electronic Check,100.31,2207.72,2,1
CUST00378,Male,47,Hyderabad,31,Month-to-Month,Fiber Optic,No,Yes,No,Yes,No,Credit Card,91.14,2727.67,3,1
CUST00379,Male,77,Delhi,27,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Electronic Check,43.63,1099.55,1,0
CUST00380,Female,32,Bangalore,15,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Yes,Credit Card,80.19,1237.7,1,0
CUST00381,Female,32,Kolkata,11,Month-to-Month,Fiber Optic,No,No,No,No,Yes,Bank Transfer,139.26,1338.49,1,0
CUST00382,Male,36,Kolkata,11,Month-to-Month,Fiber Optic,No,No,No,Yes,Yes,Electronic Check,53.33,550.14,3,1
CUST00383,Male,18,Delhi,24,Month-to-Month,Fiber Optic,No,No,Yes,Yes,No,Credit Card,73.86,1647.37,2,0
CUST00384,Female,37,Ahmedabad,16,Two Year,DSL,No,No,No,No,Yes,Mailed Check,55.91,1081.41,1,0
CUST00385,Male,33,Hyderabad,45,Month-to-Month,Fiber Optic,No,No,No,No,No,Credit Card,121.69,5509.14,3,1
CUST00386,Female,47,Bangalore,49,Two Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Mailed Check,56.37,2909.37,1,0
CUST00387,Female,50,Hyderabad,4,Two Year,DSL,Yes,No,Yes,No,No,Electronic Check,51.06,82.52,1,0
CUST00388,Female,73,Hyderabad,3,Two Year,DSL,No,No,No,No,Yes,Bank Transfer,76.86,354.59,5,1
CUST00389,Female,59,Hyderabad,23,Two Year,DSL,No,Yes,No,Yes,Yes,Bank Transfer,38.92,861.07,3,0
CUST00390,Female,36,Bangalore,8,Month-to-Month,Fiber Optic,No,Yes,No,No,Yes,Mailed Check,67.52,411.24,1,1
CUST00391,Female,31,Hyderabad,1,Month-to-Month,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,68.56,173.06,1,1
CUST00392,Female,52,Mumbai,52,One Year,DSL,Yes,Yes,Yes,Yes,No,Electronic Check,64.89,3479.08,2,0
CUST00393,Female,25,Kolkata,6,One Year,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No,Electronic Check,64.3,584.16,2,0
